"","Ticker","Name","Trade Value","Liquidity","Category","Portfolio","Eff_Date","An_Date"
"512","FOX","Twenty-First Century Fox Inc B","-175.36759726786175","-2.9941492688139375","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"6112","GD","General Dynamics","-457.59328228755169","-1.6218237375771898","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"7112","ADS","Alliance Data Systems Corp","-207.23558900477573","-1.3151542477310922","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"8112","AAL","American Airlines Group Inc.","-299.11451020060775","-1.2213283545161142","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"9112","LUV","Southwest Airlines Co","-339.73893636989419","-1.1104459203154136","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"10112","DAL","Delta Air Lines","-398.95852200768257","-1.0859454650615812","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"11112","AON","Aon plc","-122.06852661022846","-0.92224228666414965","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"12112","FTI","TechnipFMC Ltd","-66.848865050878246","-0.82927327542385976","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"13112","CHTR","Charter Communications Inc A","-662.41487691160125","-0.82141291178637499","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"14112","GM","General Motors Company","-250.73125496327947","-0.69160218455130962","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"15110","LUK","Leucadia National Corp (NY)","-22.992238376540403","-0.6527011215688967","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"161","AIG","American Intl Group Inc","-151.3926997892645","-0.58252711663416001","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"17110","NAVI","Navient Corp","-17.214590867294209","-0.58167077750684637","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"18110","AYI","Acuity Brands Inc","-41.788211599440253","-0.56605780108894665","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"19110","ESRX","Express Scripts Holding Co.","-112.17870938363846","-0.56526474626688339","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"20110","AXP","American Express Co","-168.72230983225262","-0.5450941286332992","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"21110","PSX","Phillips 66","-84.572451055299666","-0.48692170705326909","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"22110","BEN","Franklin Resources Inc","-37.697437840864026","-0.48037466614402186","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"23110","SLG","SL Green Realty Corp","-32.176416353373092","-0.44272884646864069","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"24110","MPC","Marathon Petroleum Corp.","-72.117973964328769","-0.44062286231612957","Most Illiquid Net Sells","S&P 500",2017-09-15,2017-08-16
"522","BRK/B","Berkshire Hathaway B","2016.8916939447927","4.0620811554426766","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"6211","DIS","Walt Disney Co","1037.1292344008718","1.2249677884758392","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"7211","DOW","Dow Chemical","726.7595651429923","2.6239341736021209","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"8211","WBA","Walgreens Boots Alliance Inc","616.04324447256431","1.5531235302049222","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"9211","ATVI","Activision Blizzard Inc","442.29518672075454","1.1241906980030756","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"10211","DE","Deere & Co","370.25171628947697","1.5989216448393966","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"11211","IBM","Intl Business Machines Corp","345.09865354534014","0.51303427272280655","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"12211","WM","Waste Management Inc","291.64736042985004","2.3364551917501633","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"13211","CERN","Cerner Corp","274.5041907334745","2.8188992238811728","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"14211","MYL","Mylan NV","262.0302312413383","1.0243815863131758","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"1529","MU","Micron Technology Inc","260.10137360461232","0.32444065950778184","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"162","CMI","Cummins Inc","230.80720524248835","0.9511300534218784","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"1729","AMZN","Amazon.com Inc","230.75964110800265","5.6064099549409621E-2","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"1829","TMO","Thermo Fisher Scientific","181.22347738863505","0.63636945428930591","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"1929","MNST","Monster Beverage Corp New","177.94984001631616","1.6731278268266767","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"2029","GPS","Gap Inc","156.74395214592312","1.4885949426875158","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"2129","AVGO","Broadcom Limited","153.28047280529171","0.29117339418690152","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"2229","REGN","Regeneron Pharmaceuticals Inc","146.80744478549715","0.43188167338684313","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"2329","FB","Facebook Inc A","136.31311519059889","3.9194277233387566E-2","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"2429","BLK","BlackRock Inc","133.11248045364962","0.63080764315652704","Largest Net Buys by Trade Value","S&P 500",2017-09-15,2017-08-16
"532","AAPL","Apple Inc.","-874.44695779672304","-0.20336771641326776","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"6311","CHTR","Charter Communications Inc A","-662.41487691160125","-0.82141291178637499","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"7311","GD","General Dynamics","-457.59328228755169","-1.6218237375771898","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"8311","DAL","Delta Air Lines","-398.95852200768257","-1.0859454650615812","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"9311","JPM","JP Morgan Chase & Co","-348.43930552265806","-0.3192260251223783","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"10311","LUV","Southwest Airlines Co","-339.73893636989419","-1.1104459203154136","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"11311","AAL","American Airlines Group Inc.","-299.11451020060775","-1.2213283545161142","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"12311","BAC","Bank of America Corp","-274.38720744951502","-0.17066702538595069","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"13311","GM","General Motors Company","-250.73125496327947","-0.69160218455130962","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"14311","C","Citigroup Inc","-217.66553601138071","-0.17840441310462782","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"1539","ADS","Alliance Data Systems Corp","-207.23558900477573","-1.3151542477310922","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"163","V","Visa Inc A","-194.84188425458026","-0.25202451167133055","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"1739","WFC","Wells Fargo & Co","-175.45893522637803","-0.16586309683045042","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"1839","FOX","Twenty-First Century Fox Inc B","-175.36759726786175","-2.9941492688139375","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"1939","AXP","American Express Co","-168.72230983225262","-0.5450941286332992","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"2039","GS","Goldman Sachs Group Inc","-159.88676165880347","-0.22284467152126547","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"2139","BA","Boeing Co","-151.93028958949188","-0.13117504125665438","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"2239","AIG","American Intl Group Inc","-151.3926997892645","-0.58252711663416001","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"2339","JNJ","Johnson & Johnson","-142.81875187170337","-0.19710193937254478","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
"2439","MSFT","Microsoft Corp","-141.46354283694527","-7.7810396304654042E-2","Largest Net Sells by Trade Value","S&P 500",2017-09-15,2017-08-16
